timestamp,host,host_ip,user,source_ip,event_id,scenario_type,priority_label,mitre_technique,evaluation_prediction,raw_anomaly_score
2026-05-29 10:39:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4672,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.018334439336065156
2026-05-15 20:28:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,High,0.08178828858283882
2026-05-13 17:02:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07919449987591776
2026-05-21 01:32:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.13485123554463047
2026-05-29 04:14:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.15964289164447626
2026-05-23 12:30:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.06728794857289
2026-05-12 09:57:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,5140,benign_admin_maintenance,Low,Benign Administrative Maintenance,High,0.009727881842567898
2026-05-13 22:35:00,DC01,192.168.79.131,dave.it,192.168.79.133,5140,benign_admin_maintenance,Low,Benign Administrative Maintenance,High,0.0066698702717001845
2026-05-23 22:43:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.05011804788001284
2026-05-15 05:38:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.07307238939244343
2026-05-07 01:45:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.03902182544519994
2026-05-30 20:58:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.11551691167145023
2026-05-05 14:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.0881205599779914
2026-05-28 10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,High,0.011072706971161583
2026-05-14 10:38:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.08136039979948062
2026-05-16 21:30:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,Low,-0.020316937357927722
2026-05-20 05:37:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.1576718353682256
2026-05-23 00:25:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.07018868319154792
2026-05-31 04:54:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.18533805082434462
2026-05-14 14:18:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.14326572206284827
2026-05-27 23:44:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.12984838550557487
2026-05-28 02:25:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.12147079270056238
2026-05-19 12:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.06830728630358063
2026-05-18 22:21:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.13785034430702753
2026-05-31 05:50:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.17547314365670585
2026-05-02 13:06:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.1268993220235312
2026-05-12 15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,High,0.08476378494550185
2026-05-19 12:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.0636948950857611
2026-05-11 11:46:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.16497807679592424
2026-05-21 07:03:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.14613343648398702
2026-05-23 11:10:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.0876678080636234
2026-05-14 08:14:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.11112811300089864
2026-05-27 13:19:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.15391676502003399
2026-05-26 18:50:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.0526742527732893
2026-05-25 11:42:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.10166793562442511
2026-05-13 19:12:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.13492405318435385
2026-05-07 00:20:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.0492753556798301
2026-05-10 02:43:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.03506566622130669
2026-05-14 23:48:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.1420900950081262
2026-05-21 08:19:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4688,remote_service_creation,High,T1543.003 - Windows Service,High,0.06585459109422198
2026-05-06 04:29:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07909238157318998
2026-05-07 04:32:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.12044045028307726
2026-05-26 15:00:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.14213965132489392
2026-05-01 11:50:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,High,0.001943640703782168
2026-05-09 17:33:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.05826433385280638
2026-05-20 00:53:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.0809331594140974
2026-05-28 22:49:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.11863204772719727
2026-05-16 13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.04743465499612465
2026-05-03 08:22:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.07201280237694285
2026-05-13 02:17:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.12595773507724295
2026-05-08 17:28:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.14838115881724862
2026-05-30 22:29:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.054784857378110785
2026-05-03 23:33:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.07620713436577975
2026-05-10 03:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.06695592690366492
2026-05-13 15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.04965558484337218
2026-05-22 01:37:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.11279325505414539
2026-05-19 23:32:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.1154011411537843
2026-05-21 15:02:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.12652571249259065
2026-05-04 15:19:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07396179238765799
2026-05-07 21:46:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.13928441872169622
2026-05-13 15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.04012769274304384
2026-05-29 05:18:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.13731538149770073
2026-05-17 19:35:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.06124787356947736
2026-05-09 02:51:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.05713760297816495
2026-05-16 05:10:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.030954648130698592
2026-05-05 02:14:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.04786150742795092
2026-05-15 13:44:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,High,0.059696423425371514
2026-05-06 14:39:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.028798804448702198
2026-05-13 11:21:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.18857949810183794
2026-05-20 09:01:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.1385843025023259
2026-05-10 17:15:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.0968024099782897
2026-05-30 16:37:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.15677990866406033
2026-05-03 12:33:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.07483545597830765
2026-05-27 03:37:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.06836148191055158
2026-05-26 01:54:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.041408009529070644
2026-05-15 00:50:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.04965558484337218
2026-05-14 15:47:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.15519192481775967
2026-05-30 05:32:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.03314965595797337
2026-05-13 10:30:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.16744103510760278
2026-05-16 23:52:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,High,0.08201011514146972
2026-05-15 15:26:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.12566845923161735
2026-05-10 05:00:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.11612396386297358
2026-05-18 06:36:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,domain_enumeration,High,T1087 - Account Discovery,High,0.06331778568711288
2026-05-14 02:02:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.11820681276054984
2026-05-04 16:41:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.09957362005365866
2026-05-03 02:48:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.08129497300387323
2026-05-25 21:08:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.12407475821672198
2026-05-15 13:44:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,High,0.07279837697479963
2026-05-10 01:04:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.15126637115053893
2026-05-25 01:19:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.08978388780761604
2026-05-03 23:20:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.08689328752082215
2026-05-05 13:46:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.1206235575972191
2026-05-06 13:43:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.062261734927445134
2026-05-13 17:55:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,domain_enumeration,High,T1087 - Account Discovery,High,0.062079774830713585
2026-05-08 15:24:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.14394383109911912
2026-05-28 03:52:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.07853367697939584
2026-05-12 23:37:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.11861901118179036
2026-05-13 22:45:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.0441116516447253
2026-05-12 01:18:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.10004183636785646
2026-05-02 03:10:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.1554885731032915
2026-05-14 23:21:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.060779785844752965
2026-05-15 06:09:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.08037640098541299
2026-05-10 17:25:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.03187301000101184
2026-05-23 14:42:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07236701950627233
2026-05-13 17:34:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.08892777336254887
2026-05-17 23:27:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.12847580494148758
2026-05-06 16:47:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.1389839891395343
2026-05-07 07:48:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.048904952452344275
2026-05-22 14:49:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.06286757916226116
2026-05-27 07:29:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,5140,benign_admin_maintenance,Low,Benign Administrative Maintenance,High,0.0059817961139040365
2026-05-22 04:02:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.05701184442908824
2026-05-18 20:34:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.06940096070935275
2026-05-11 05:59:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.03998473808390035
2026-05-14 05:17:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.04631279820511702
2026-05-08 05:26:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.05356704181605876
2026-05-30 11:43:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.1290874597553125
2026-05-06 21:18:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.09890690788374468
2026-05-20 00:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.06786577519485015
2026-05-27 01:12:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.049226624194269486
2026-05-12 21:59:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.05976483770176466
2026-05-01 08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.03249340703029224
2026-05-05 03:15:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.0864263141920254
2026-05-02 00:18:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.10322862654643195
2026-05-12 23:29:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.13403249989129867
2026-05-16 21:41:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.13468767741138898
2026-05-21 02:09:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.10175103469504299
2026-05-21 05:45:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.17806613649688713
2026-05-12 22:43:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,Low,-0.05115915046262054
2026-05-05 01:04:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.08028435385610266
2026-05-15 23:04:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.13555315078844088
2026-05-04 18:59:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.027215964413711102
2026-05-26 07:24:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,High,0.07451162940706835
2026-05-26 07:24:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,High,0.026766222703439424
2026-05-06 22:36:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07013396729219934
2026-05-13 05:19:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,Low,-0.008545474580542556
2026-05-16 05:38:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.0236676877976687
2026-05-21 16:46:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,High,0.004007058024218857
2026-05-19 19:05:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.08814672952250036
2026-05-21 16:04:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.07767576055234171
2026-05-25 17:52:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.025196357118042467
2026-05-13 22:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,Low,-0.008545474580542556
2026-05-27 22:19:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4672,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.02635989912983039
2026-05-18 08:02:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.10116112138497302
2026-05-15 15:44:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.16444557734817783
2026-05-07 19:24:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4688,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.016809799351215515
2026-05-13 22:13:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.1284164966341343
2026-05-11 12:10:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.11574450704614608
2026-05-09 12:11:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.15677618053648823
2026-05-05 16:49:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.14708635469719372
2026-05-29 01:22:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.07305233837155867
2026-05-22 19:46:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.04303594600826288
2026-05-05 01:01:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.07656074691429726
2026-05-18 12:10:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.03268337772057439
2026-05-30 10:23:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.16929387969706206
2026-05-24 18:06:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,Low,-0.009022035755470115
2026-05-01 08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.041853767409473774
2026-05-26 07:24:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.1070317149225466
2026-05-11 13:57:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.020992347557549085
2026-05-16 13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,High,0.04631279820511702
2026-05-21 18:50:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.16992143750317268
2026-05-27 05:21:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,Low,-0.13738647015365285
2026-05-25 02:09:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.12121276025225608
2026-05-03 21:40:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,High,0.03139103195464987
2026-05-07 17:04:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.06726997891357811
2026-05-08 23:46:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,Low,-0.13968683387066022
2026-05-01 21:04:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,Low,-0.11737349600943986
2026-05-06 20:37:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.052801357158636986
2026-05-29 17:41:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.09027109731970506
2026-05-06 18:22:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,Low,-0.08430807091301729
2026-05-16 18:13:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.06718109550962759
2026-05-20 00:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.04990803404899735
2026-05-07 15:15:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,Low,-0.05874330301439623
2026-05-21 01:37:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,Low,-0.07109545174162568
2026-05-13 20:28:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,Low,-0.12246333071556692
2026-05-27 08:46:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,Low,-0.14124741408112018
2026-05-02 10:53:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,High,0.05792239100722296
2026-05-25 22:22:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,Low,-0.06245039029325217
2026-05-25 22:57:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.1515770067824292
2026-05-22 08:15:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,Low,-0.16966706273152288
